,country,show_id
5297,United States,70269479
5298,United States,80057171
5299,Canada,80245299
5300,Japan,80003477
5301,United States,80115338
5302,United States,80161497
5303,Turkey,81086462
5304,South Korea,81070963
5305,United States,70234440
5306,Japan,80175619
5307,United States,80046193
5308,United States,80117540
5309,United States,81183624
5310,Australia,80221999
5311,Japan,70204963
5312,Japan,80090673
5313,Japan,80239860
5314,United States,80144355
5315,United States,81022003
5316,Canada,80101401
5317,Argentina,80087857
5318,United States,80217889
5319,Spain,70308105
5320,United States,70155610
5321,United States,70279656
5322,United Kingdom,70236561
5323,United States,70157402
5324,United States,80144588
5325,United States,80057918
5326,United States,80107369
5327,Australia,80057609
5328,United States,80023612
5329,Canada,80221787
5330,United States,80209096
5331,Canada,80027373
5332,United States,80025384
5333,United States,80024103
5334,Canada,80198459
5335,United States,70143825
5336,Canada,70252898
5337,United States,70140358
5338,United States,80066080
5339,Canada,70210883
5340,United States,80065386
5341,Australia,70281343
5342,United States,80010655
5343,Canada,70300066
5344,United States,80075820
5345,United States,80117554
5346,Israel,80113612
5347,United States,80133311
5348,United States,80027042
5349,Spain,80018046
5350,United States,80020540
5351,United States,70242081
5352,United States,80223556
5353,Mexico,80170690
5354,United States,80077417
5355,United States,70197057
5356,United States,80044908
5357,Canada,80025273
5358,United States,70143864
5359,United States,80179138
5360,Denmark,80154610
5361,United Kingdom,80191680
5362,United Kingdom,70245163
5363,United Kingdom,70202589
5364,United States,80049714
5365,United States,80117748
5366,United States,80095699
5367,Brazil,80120485
5368,Japan,80065146
5369,South Korea,80101826
5370,Japan,80987906
5371,United States,80026506
5372,Japan,70300472
5373,United States,80032178
5374,Australia,80211136
5375,United States,70260729
5376,United Kingdom,80244567
5377,Taiwan,80233664
5378,United Kingdom,80097034
5379,United Kingdom,80023644
5380,Japan,70177034
5381,United Kingdom,70157434
5382,United Kingdom,80179201
5383,India,80178836
5384,United Kingdom,80169785
5385,Canada,70171957
5386,United States,80024057
5387,Canada,70153385
5388,United States,80117809
5389,United States,80095815
5390,France,80099753
5391,Japan,80174280
5392,United States,80178687
5393,United States,80021955
5394,United States,80022276
5395,United States,80044950
5396,United States,70136135
5397,Canada,70136114
5398,United States,80175685
5399,Chile,80170109
5400,Australia,80156047
5401,Finland,80138030
5402,United Kingdom,80007225
5403,United States,80029103
5404,Colombia,80036140
5405,United Kingdom,80147920
5406,Japan,80212301
5407,United States,80067617
5408,India,80207879
5409,Japan,80117781
5410,United Kingdom,80091689
5411,United States,80003149
5412,United Kingdom,80094728
5413,Brazil,80074220
5414,United States,80113647
5415,United States,70281323
5416,United Kingdom,70264888
5417,United States,80024232
5418,United States,70157266
5419,Thailand,80210887
5420,United States,70153390
5421,Japan,80156387
5422,Canada,80027772
5423,United States,80010778
5424,United States,80179394
5425,United States,80178726
5426,Australia,81023011
5427,Australia,80134440
5428,Spain,80195828
5429,Canada,80105452
5430,Japan,80986797
5431,Canada,80185266
5432,United States,80002537
5433,Germany,80100172
5434,United States,80185178
5435,Argentina,80220541
5436,Japan,80009097
5437,Thailand,80993774
5438,United States,80109194
5439,New Zealand,81023023
5440,United States,80161702
5441,United States,80031377
5442,United States,80000139
5443,Japan,80007912
5444,United States,80046249
5445,United States,80026224
5446,Italy,80007778
5447,Japan,70304256
5448,United States,70140391
5449,United Kingdom,70177040
5450,Japan,80198505
5451,France,81079046
5452,Spain,80227798
5453,United States,80029145
5454,United States,80158515
5455,United States,80002311
5456,Japan,80175351
5457,Denmark,80058427
5458,Denmark,80202183
5459,Japan,80196657
5460,Ukraine,80148927
5461,Spain,80131505
5462,United States,80102549
5463,India,80122239
5464,United States,70155579
5465,United States,80049870
5466,Canada,80062047
5467,United States,80134695
5468,United States,80211576
5469,United States,80146601
5470,Japan,80233218
5471,United States,80057281
5472,Japan,80103318
5473,Australia,80198635
5474,France,80097771
5475,Japan,80175350
5476,Australia,80217769
5477,United States,80062112
5478,Australia,81014647
5479,United States,80133042
5480,United Kingdom,80232852
5481,South Korea,81026700
5482,United States,70242311
5483,United States,80201328
5484,United Kingdom,80130521
5485,United States,80045811
5486,Australia,80057611
5487,United States,80201750
5488,United States,80205440
5489,United States,80089198
5490,Canada,80202146
5491,United States,80201773
5492,United States,80036416
5493,United States,80171362
5494,Spain,80192098
5495,United States,80091742
5496,United States,80160037
5497,United States,80179782
5498,Ireland,80182950
5499,Canada,70153374
5500,United States,70143843
5501,United States,80175934
5502,Canada,80100105
5503,United States,80211384
5504,Germany,80025553
5505,United States,80179784
5506,Sweden,80141270
5507,Israel,80118092
5508,United Kingdom,80217151
5509,United States,80177803
5510,United States,81064394
5511,South Korea,80142000
5512,United States,70142386
5513,United States,80004462
5514,United States,70152640
5515,Spain,80021966
5516,Israel,80103470
5517,Turkey,80149594
5518,United States,70155574
5519,United States,70172488
5520,United States,70153408
5521,Singapore,80157645
5522,Canada,80022632
5523,United States,70305883
5524,Ireland,70136129
5525,United States,70175670
5526,Australia,80133187
5527,France,80133335
5528,Canada,80136311
5529,Spain,80064235
5530,United States,80008434
5531,United States,80018988
5532,Mexico,80030346
5533,Italy,80152118
5534,United States,80084164
5535,United States,80117498
5536,United Kingdom,80213025
5537,Canada,80141782
5538,United States,80082647
5539,Turkey,80126991
5540,Russia,81011059
5541,Japan,70205024
5542,Denmark,70285368
5543,United States,80017537
5544,Canada,70180293
5545,United States,70143842
5546,France,80158104
5547,United States,80117694
5548,United States,80117485
5549,Ireland,81033895
5550,United Kingdom,70301529
5551,United States,80153272
5552,United States,80178941
5553,Spain,70288470
5554,Japan,70267476
5555,Canada,80107514
5556,Netherlands,70302614
5557,Japan,80016571
5558,United States,80050008
5559,United States,81008236
5560,Croatia,80226864
5561,United States,70136126
5562,Japan,70204981
5563,United States,80020971
5564,United Kingdom,80041601
5565,United Kingdom,70157196
5566,United States,70158330
5567,United States,70184127
5568,United States,70184128
5569,United States,70136120
5570,United States,70184126
5571,Belgium,80142550
5572,United States,80117038
5573,United Kingdom,81031262
5574,United States,80095532
5575,Australia,70180051
5576,United States,80046348
5577,United States,70271773
5578,United States,80108450
5579,Germany,80136321
5580,France,80037278
5581,United States,80007945
5582,Ireland,80094273
5583,Italy,80081537
5584,United Kingdom,80186090
5585,Brazil,81041002
5586,United States,70272479
5587,United Kingdom,80161335
5588,Finland,80145143
5589,United States,80039394
5590,Thailand,80993816
5591,United States,80192734
5592,Spain,80215507
5593,United Kingdom,81059779
5594,Denmark,70252973
5595,United States,81017061
5596,France,70180088
5597,United States,80178897
5598,Russia,70286901
5599,United States,80080436
5600,United Kingdom,80112415
5601,Russia,80008583
5602,United States,70136152
5603,United States,70177084
5604,United States,80152350
5605,United States,80051137
5606,United States,80140955
5607,United States,70304245
5608,South Korea,81224868
5609,Norway,80092654
5610,United States,81029570
5611,United States,70142362
5612,United States,80174285
5613,Canada,80094603
5614,South Korea,81029884
5615,Canada,80063989
5616,United States,80036407
5617,United States,70269429
5618,Japan,80043576
5619,United States,70157152
5620,United States,70296346
5621,Japan,80990464
5622,United States,80025744
5623,United States,70157294
5624,United Kingdom,80125291
5625,Japan,80221272
5626,Japan,80040330
5627,United Kingdom,80157752
5628,South Korea,80128686
5629,United States,80023876
5630,United States,80092801
5631,United States,70308794
5632,United Kingdom,80105030
5633,United Kingdom,81040405
5634,Israel,81004164
5635,Canada,80092415
5636,United Kingdom,80191975
5637,United Kingdom,80216651
5638,Japan,70204995
5639,United Kingdom,70142436
5640,United States,70196150
5641,United Kingdom,80116922
5642,Singapore,80989867
5643,Canada,80105699
5644,United States,80075595
5645,United States,70302182
5646,Australia,80195522
5647,United States,70285581
5648,Japan,70301578
5649,Japan,60036794
5650,United Kingdom,81224128
5651,United States,70304246
5652,Canada,80074152
5653,United Kingdom,80227959
5654,United Kingdom,80165085
5655,United States,80018987
5656,United States,80196221
5657,United States,70302007
5658,Spain,80100929
5659,United States,80114988
5660,United States,80027159
5661,United States,70283261
5662,United States,80027158
5663,United States,80231658
5664,Canada,70300626
5665,South Korea,80176929
5666,South Korea,80176931
5667,Canada,80194367
5668,United States,80117552
5669,United States,80223138
5670,United States,80095299
5671,United States,80156006
5672,United Kingdom,80063224
5673,Canada,80063599
5674,United States,80171452
5675,Canada,80198991
5676,United States,81029611
5677,United States,80121349
5678,United Kingdom,81004322
5679,United States,80113701
5680,Japan,80057968
5681,United States,80117470
5682,United States,80996791
5683,Italy,80079255
5684,United States,80108159
5685,United States,80095698
5686,United Kingdom,80238565
5687,France,80164216
5688,United Kingdom,70140438
5689,United States,70143836
5690,United Kingdom,80144146
5691,United States,80049903
5692,Ireland,80044965
5693,United States,80114855
5694,United States,81003033
5695,United States,70142437
5696,India,80115328
5697,United Kingdom,80108985
5698,United States,70283264
5699,United States,80161728
5700,United States,80185074
5701,United Kingdom,80160755
5702,Canada,70171946
5703,United States,80175802
5704,Australia,80013249
5705,United Kingdom,70305043
5706,United Kingdom,70221085
5707,United Kingdom,70140450
5708,United Kingdom,70250398
5709,South Korea,80175275
5710,South Korea,80176842
5711,United States,80025601
5712,France,80003196
5713,United States,80223989
5714,United Kingdom,70258489
5715,United States,80161628
5716,Canada,80096545
5717,United States,80115432
5718,United Kingdom,80130911
5719,Japan,80204451
5720,Canada,80199128
5721,United States,80049277
5722,Mexico,80046347
5723,Spain,80127464
5724,United States,80987209
5725,Turkey,80189829
5726,United States,80018869
5727,United States,80050007
5728,South Korea,80116626
5729,United States,70158329
5730,United Kingdom,80091341
5731,South Korea,80036747
5732,Brazil,80173174
5733,United States,80190407
5734,Canada,70227189
5735,Canada,70264078
5736,Argentina,80239700
5737,France,80231523
5738,Turkey,80126877
5739,Turkey,80126599
5740,United States,80049872
5741,United States,80066227
5742,United States,80108373
5743,United States,70196145
5744,Cyprus,80162994
5745,Japan,80186475
5746,Canada,70272742
5747,Japan,80067942
5748,United States,70136122
5749,Japan,70204989
5750,United States,70304979
5751,United States,70153412
5752,United States,70243132
5753,Australia,80005756
5754,United States,80000063
5755,United States,70286564
5756,United Kingdom,70281022
5757,United States,70153404
